raceId,Bgap_mean,Bgap_median,Bgap_std,Bgap_var,First_ten_gap,Bgap_average
521,382.2857142857143,274.5,332.93723745119394,110847.20408163268,3996.0,382.2857142857143
522,373.25,238.5,351.0776564142659,123255.52083333333,4367.0,373.25
523,237.42857142857142,39.0,364.30593781398983,132718.81632653062,3058.0,237.42857142857142
524,429.27272727272725,258.0,498.410945981707,248413.4710743801,4125.0,429.27272727272725
525,436.05882352941177,230.0,513.0922942533296,263263.7024221453,5593.0,436.05882352941177
526,425.1875,285.5,449.92794127921195,202435.15234375,5211.0,425.1875
527,467.09090909090907,456.0,348.53549566082535,121476.9917355372,4380.0,467.09090909090907
528,491.0,334.0,524.0147368580815,274591.44444444444,6264.0,491.0
529,304.72727272727275,109.0,294.0801037778934,86483.10743801654,2706.0,304.72727272727275
530,398.14285714285717,292.5,350.3367476224752,122735.83673469386,4320.0,398.14285714285717
531,605.6,134.0,949.8806802260307,902273.3066666668,4898.0,605.6
532,286.84615384615387,102.0,298.79497631289337,89278.4378698225,2295.0,286.84615384615387
533,672.2857142857143,101.0,966.5075144613228,934136.7755102041,4706.0,672.2857142857143
534,385.75,160.0,432.2779054034569,186864.1875,3205.0,385.75
535,442.1818181818182,304.0,422.87905388524035,178826.694214876,3816.0,442.1818181818182
536,614.6666666666666,459.0,520.4280289659016,270845.3333333334,5532.0,614.6666666666666
537,403.92857142857144,134.0,560.2755016553035,313908.63775510207,5277.0,403.92857142857144
538,430.35714285714283,259.5,441.36583581016794,194803.80102040814,3529.0,430.35714285714283
539,298.3333333333333,182.0,321.0224983462132,103055.44444444444,3276.0,298.3333333333333
540,342.125,142.0,492.16979730068766,242231.109375,3059.0,342.125
541,426.06666666666666,347.0,461.67715511551535,213145.7955555556,4629.0,426.06666666666666
542,318.70588235294116,141.0,350.1145635537841,122580.20761245672,2701.0,318.70588235294116
543,487.5833333333333,413.0,447.11807879897776,199914.5763888889,4929.0,487.5833333333333
544,559.6,483.0,465.43124089386174,216626.23999999996,4345.0,559.6
545,367.5,285.0,459.30455971112303,210960.67857142858,4078.0,367.5
546,390.3125,287.5,361.41159339975525,130618.33984375,3939.0,390.3125
547,358.64285714285717,287.5,307.8263905754247,94757.08673469389,3542.0,358.64285714285717
548,561.4666666666667,353.0,990.3833511434965,980859.1822222222,3088.0,561.4666666666667
549,408.0,256.0,374.3761477444844,140157.5,3193.0,408.0
550,537.8181818181819,425.0,498.94339598464893,248944.51239669416,4217.0,537.8181818181819
551,248.3846153846154,206.0,201.47515153584206,40592.236686390526,2587.0,248.3846153846154
552,506.45454545454544,418.0,373.32568370754035,139372.06611570244,5298.0,506.45454545454544
553,567.5454545454545,330.0,546.011715431482,298128.79338842974,5777.0,567.5454545454545
554,363.6,117.0,421.8514430460088,177958.64,2725.0,363.6
555,504.27272727272725,187.0,828.1741243031499,685872.3801652893,2529.0,504.27272727272725
556,360.125,303.5,349.0162737967959,121812.359375,2825.0,360.125
557,637.375,448.0,649.1815881361701,421436.734375,5099.0,637.375
558,331.5,225.0,358.2456758785991,128339.96428571429,4121.0,331.5
559,774.9230769230769,417.0,1159.256224517617,1343874.99408284,4398.0,774.9230769230769
560,391.6,202.5,456.6406026625316,208520.64000000004,3916.0,391.6
561,305.1875,242.5,233.72051117467205,54625.27734375,2477.0,305.1875
562,274.42105263157896,112.0,518.7460909975205,269097.50692520774,1670.0,274.42105263157896
563,353.53846153846155,146.0,481.8585198334618,232187.6331360947,2833.0,353.53846153846155
564,247.83333333333334,128.5,274.6943250637374,75456.97222222222,2778.0,247.83333333333334
565,741.0,432.0,887.6761796961773,787969.0,7410.0,741.0
566,1079.5454545454545,639.0,1316.8933389290503,1734208.0661157025,10424.0,1079.5454545454545
567,583.875,531.0,694.3255607962305,482087.984375,3478.0,583.875
568,408.2,278.0,329.26366334595747,108414.56,3601.0,408.2
569,729.2,589.5,584.2009585750437,341290.76,7292.0,729.2
570,592.6666666666666,547.0,384.9274101841945,148169.11111111112,5334.0,592.6666666666666
571,449.4117647058824,269.0,535.2272808952594,286468.24221453286,2620.0,449.4117647058824
572,1641.0,693.5,3331.889929154323,11101490.5,5609.0,1641.0
573,1003.0,469.0,1130.5894234621358,1278232.4444444445,9027.0,1003.0
574,568.3846153846154,254.0,696.0974222777837,484551.6213017752,4174.0,568.3846153846154
575,960.8571428571429,215.0,1536.2351409088599,2360018.408163265,2994.0,960.8571428571429
576,618.2,208.5,736.4086908775588,542297.76,6182.0,618.2
577,410.94117647058823,231.0,576.7842364032861,332680.05536332174,2294.0,410.94117647058823
578,607.6666666666666,345.0,708.4545308078863,501907.8222222223,4590.0,607.6666666666666
579,337.1764705882353,199.0,542.9942297704588,294842.73356401385,1639.0,337.1764705882353
580,75384.75,503.0,248198.76967870095,61602629270.020836,5519.0,75384.75
581,811.625,521.5,716.7091351273541,513671.984375,6493.0,811.625
582,357.0,338.0,298.34269496061677,89008.36363636363,3827.0,357.0
583,460.27272727272725,88.0,588.0071259477127,345752.3801652892,3380.0,421.9166666666667
584,530.5,288.5,690.125242256795,476272.85,5305.0,530.5
585,359.9230769230769,188.0,414.42684453043785,171749.60946745568,3792.0,359.9230769230769
586,467.90909090909093,296.0,439.98191172436634,193584.0826446281,3581.0,467.90909090909093
587,128.28571428571428,111.0,104.89547761695829,11003.061224489797,898.0,128.28571428571428
588,564.0,488.5,451.5425413697658,203890.66666666666,3384.0,564.0
589,307.5,298.0,283.79922480514284,80542.0,2460.0,307.5
590,265.3333333333333,227.5,299.2394061988197,89544.22222222223,1963.0,265.3333333333333
591,390.45454545454544,293.0,372.74543193014904,138939.15702479336,3032.0,390.45454545454544
592,433.7692307692308,193.0,422.3207227918236,178354.79289940832,2987.0,433.7692307692308
593,533.9,425.0,461.6098894087951,213083.69,5339.0,533.9
594,625.6,475.0,533.1874342105223,284288.84,6256.0,625.6
595,371.3,261.0,299.88499462293873,89931.01000000001,3713.0,371.3
596,330.125,198.0,376.4267649556817,141697.109375,2325.0,330.125
597,464.7692307692308,319.0,385.6463413436149,148723.10059171595,3288.0,464.7692307692308
598,484.9,394.5,531.1482749666047,282118.48999999993,4849.0,484.9
599,181.66666666666666,151.0,163.63203978574748,26775.44444444445,1258.0,181.66666666666666
600,375.1,146.0,511.72305986734665,261860.49000000005,3751.0,375.1
601,461.90909090909093,309.0,411.69703214984645,169494.4462809917,3782.0,461.90909090909093
602,305.5,324.0,238.02195276906707,56654.45,3055.0,305.5
603,302.3333333333333,266.0,285.9759119615186,81782.22222222223,2348.0,302.3333333333333
604,206.8181818181818,149.0,196.54692624123135,38630.694214876035,2262.0,206.8181818181818
605,251.25,140.0,277.93108408380664,77245.6875,1470.0,251.25
606,323.27272727272725,95.0,414.84084372182383,172092.92561983468,2289.0,323.27272727272725
607,358.0,147.0,383.7184100115841,147239.81818181818,2679.0,358.0
608,257.53846153846155,233.0,142.11567086470598,20196.86390532544,2112.0,257.53846153846155
609,272.93333333333334,186.0,219.53419374262,48195.26222222222,2824.0,272.93333333333334
610,334.7857142857143,137.0,731.608616930765,535251.168367347,1187.0,334.7857142857143
611,137.57142857142858,44.5,147.39970647659973,21726.67346938776,995.0,137.57142857142858
612,283.5,97.5,385.91274920634584,148928.65,2835.0,283.5
613,317.38461538461536,169.0,569.8281169267069,324704.0828402368,1310.0,317.38461538461536
614,189.94117647058823,128.0,156.9816289694754,24643.231833910035,1191.0,189.94117647058823
615,426.77777777777777,370.0,370.85839698904476,137535.95061728393,3841.0,426.77777777777777
616,232.0,188.0,213.83893684053638,45727.09090909091,2357.0,232.0
617,305.6666666666667,322.0,261.4973974801449,68380.8888888889,2959.0,305.6666666666667
618,425.09090909090907,221.0,497.4060815041925,247412.8099173554,2825.0,425.09090909090907
619,278.75,182.0,269.13298292851437,72432.5625,2935.0,278.75
620,352.1666666666667,223.5,330.16153453860863,109006.63888888888,3353.0,352.1666666666667
621,332.7,191.5,377.05438599756405,142170.01,3327.0,332.7
622,196.7058823529412,174.0,146.19397457040438,21372.67820069204,1698.0,196.7058823529412
623,606.5,415.5,478.48040712238156,228943.5,,539.1111111111111
624,366.0833333333333,272.5,400.822375110084,160658.5763888889,2688.0,366.0833333333333
625,339.1875,103.5,520.6053230075063,271029.90234375,1629.0,339.1875
626,230.625,157.0,242.1461013004339,58634.734375,2237.0,230.625
627,779.875,638.0,624.2930877200228,389741.859375,6239.0,779.875
628,317.53846153846155,157.0,329.78865385731166,108760.55621301773,2073.0,317.53846153846155
629,210.88235294117646,108.0,210.65413034108252,44375.16262975778,1932.0,210.88235294117646
630,303.3333333333333,165.5,297.46213577903023,88483.72222222223,2977.0,303.3333333333333
631,307.875,139.5,461.7457193900123,213209.109375,2463.0,307.875
632,460.22222222222223,265.0,462.99382711934436,214363.28395061733,4142.0,460.22222222222223
633,414.6363636363636,434.0,314.40977105082374,98853.5041322314,3651.0,414.6363636363636
634,178.33333333333334,169.0,168.85036110249942,28510.444444444445,1605.0,178.33333333333334
635,266.0,120.0,320.7221019304199,102862.66666666667,1736.0,266.0
636,369.09090909090907,289.0,315.29768172185084,99412.62809917355,3481.0,369.09090909090907
637,888.5454545454545,821.0,747.060343630147,558099.1570247933,8343.0,888.5454545454545
638,198.625,132.5,183.58270445496765,33702.609375,1629.0,198.625
639,227.26666666666668,173.0,241.832577531555,58482.99555555556,2045.0,227.26666666666668
640,269.27272727272725,210.0,229.20498602743072,52534.92561983471,2917.0,269.27272727272725
641,218.2941176470588,121.0,183.53642520535982,33685.619377162635,1632.0,218.2941176470588
642,264.25,110.5,364.3129664176119,132723.9375,1906.0,264.25
643,151.36363636363637,172.0,122.33357728862264,14965.504132231406,1262.0,151.36363636363637
644,238.4,155.0,235.5411641306037,55479.64,2384.0,238.4
645,352.27272727272725,270.0,285.7640765352016,81661.10743801654,3197.0,352.27272727272725
646,302.7142857142857,200.0,307.67803871937963,94665.77551020405,2791.0,302.7142857142857
647,242.88888888888889,144.0,273.1912006247006,74633.43209876544,2186.0,242.88888888888889
648,300.4,74.0,473.3702990260373,224079.43999999994,3004.0,300.4
649,229.8,122.0,252.85389720811767,63935.093333333345,1622.0,229.8
650,204.0,95.0,245.10237956941225,60075.17647058824,1547.0,204.0
651,193.11764705882354,128.0,197.32621016477532,38937.63321799308,1469.0,193.11764705882354
652,290.5,164.0,356.60330434064497,127165.91666666667,2109.0,290.5
653,212.9,172.0,212.0733127953633,44975.090000000004,2129.0,212.9
654,228.25,159.5,256.59610772574086,65841.5625,1668.0,228.25
655,159.73333333333332,108.0,157.09252758238443,24678.062222222215,1489.0,159.73333333333332
656,250.75,141.0,234.7822129123073,55122.6875,2312.0,250.75
657,492.8333333333333,308.5,607.154542838056,368636.6388888888,3518.0,492.8333333333333
658,196.25,184.5,178.81432409066116,31974.5625,1745.0,196.25
659,243.41176470588235,120.0,258.23428915789987,66684.94809688583,2356.0,243.41176470588235
660,299.1666666666667,209.0,313.98642044238505,98587.4722222222,1788.0,299.1666666666667
661,241.25,167.5,248.35731148220032,61681.354166666664,1832.0,241.25
662,309.1333333333333,173.0,451.1521349709972,203538.24888888892,1827.0,309.1333333333333
663,360.0769230769231,102.0,530.7961308679432,281744.5325443787,2092.0,360.0769230769231
664,291.85714285714283,335.5,234.77979261514002,55121.55102040816,3042.0,291.85714285714283
665,359.2142857142857,244.0,246.42593166287992,60725.739795918365,3038.0,359.2142857142857
666,273.09090909090907,236.0,227.3329374789538,51680.264462809915,2449.0,273.09090909090907
667,392.0,264.0,475.64500067452263,226238.16666666666,2518.0,392.0
668,270.0625,158.5,288.8032350818633,83407.30859375,2384.0,270.0625
669,304.3636363636364,224.0,261.73278278957883,68504.04958677686,2644.0,304.3636363636364
670,390.6,371.0,247.31809476866025,61166.240000000005,3906.0,390.6
671,446.1818181818182,349.0,509.86750831275555,259964.87603305784,2971.0,446.1818181818182
672,244.66666666666666,149.0,216.7919637706978,46998.75555555555,2291.0,244.66666666666666
673,206.52941176470588,187.0,160.31627477732107,25701.307958477508,2031.0,206.52941176470588
674,271.5625,191.0,233.2217208875494,54392.37109375,2945.0,271.5625
675,377.7,187.5,449.66566468877744,202199.21000000002,3777.0,377.7
676,360.8333333333333,200.5,492.4303391230976,242487.6388888889,2412.0,360.8333333333333
677,865.0,830.0,748.8358143966385,560755.0769230769,6169.0,865.0
678,307.84615384615387,179.0,348.1246121177447,121190.74556213018,1982.0,307.84615384615387
679,165.13333333333333,107.0,138.3853877963839,19150.515555555558,1414.0,165.13333333333333
680,338.94117647058823,168.0,346.53757466895195,120088.29065743944,1902.0,338.94117647058823
681,707.0,484.5,712.6826081784233,507916.5,5656.0,707.0
682,284.0769230769231,225.0,308.6131413370422,95242.07100591717,2791.0,284.0769230769231
683,278.0,87.0,388.045794284049,150579.53846153847,1646.0,278.0
684,336.27272727272725,259.0,351.5994857037016,123622.19834710745,2590.0,336.27272727272725
685,221.75,138.0,275.45148544404935,75873.52083333333,2483.0,221.75
686,275.5,183.5,346.345805036912,119955.41666666667,1819.0,275.5
687,255.91666666666666,165.0,234.6346302706023,55053.40972222224,2606.0,255.91666666666666
688,288.6,175.0,445.0731475461833,198090.10666666666,1805.0,288.6
689,215.3125,159.0,185.8116380740184,34525.96484375,2026.0,215.3125
690,368.6666666666667,56.5,533.6224216511979,284752.8888888889,2276.0,368.6666666666667
691,437.54545454545456,263.0,548.7253599581097,301099.52066115703,2815.0,437.54545454545456
692,255.11111111111111,181.0,230.61822441450454,53184.76543209878,2296.0,255.11111111111111
693,255.9375,126.5,280.6631585971875,78771.80859375,1910.0,255.9375
694,295.5,205.5,314.9416612644316,99188.25,2827.0,295.5
695,353.0769230769231,185.0,513.410536216608,263590.3786982249,2124.0,353.0769230769231
696,151.4375,125.5,129.20960139923812,16695.12109375,1293.0,151.4375
697,421.90909090909093,247.0,539.6893811250816,291264.62809917354,2598.0,421.90909090909093
698,379.1666666666667,160.5,609.2900011944686,371234.3055555555,2171.0,350.0
699,297.38461538461536,176.0,410.6421872106661,168627.00591715978,1247.0,297.38461538461536
700,182.3,129.0,223.7476480323313,50063.01000000001,1823.0,182.3
701,132.66666666666666,118.0,103.96773003624197,10809.288888888892,1491.0,132.66666666666666
702,372.9166666666667,248.0,488.26435092978977,238402.07638888888,2453.0,372.9166666666667
703,412.15384615384613,157.0,728.0801779763889,530100.7455621301,1743.0,412.15384615384613
704,169.6153846153846,120.0,214.94490831249632,46201.313609467456,1708.0,169.6153846153846
705,248.5,176.0,225.41661429451025,50812.65,2485.0,225.9090909090909
706,352.14285714285717,170.0,525.2937759201114,275933.5510204082,2272.0,328.6666666666667
707,287.5,129.5,301.21545445079676,90730.75,1971.0,287.5
708,284.375,193.0,267.7253431690769,71676.859375,1602.0,267.6470588235294
709,308.2307692307692,219.0,287.9581042833926,82919.8698224852,1923.0,308.2307692307692
710,555.3076923076923,226.0,827.1984586185037,684257.2899408283,2159.0,555.3076923076923
711,1495.5384615384614,238.0,3543.2948077565543,12554938.094674557,2840.0,1495.5384615384614
712,361.27272727272725,246.0,400.20723970306153,160165.83471074377,3690.0,361.27272727272725
713,393.7857142857143,224.0,548.538861570501,300894.88265306124,2211.0,344.5625
714,477.6666666666667,258.5,628.6439550510465,395193.2222222222,3415.0,409.42857142857144
715,487.7142857142857,245.0,722.1246853726092,521464.06122448976,2084.0,426.75
716,261.47058823529414,115.0,277.8567378740471,77204.36678200692,1592.0,261.47058823529414
717,1896.142857142857,157.0,6229.257234524638,38803645.69387754,1338.0,1659.125
718,218.76923076923077,129.0,213.80262423594695,45711.562130177525,2422.0,218.76923076923077
719,607.5,315.0,1011.9235396016835,1023989.25,6075.0,607.5
720,465.15384615384613,173.0,727.5865104422393,529382.1301775147,3446.0,403.1333333333333
721,472.3,427.0,395.5902046310045,156491.61000000002,4723.0,472.3
722,573.625,322.5,720.0296760377311,518442.734375,,509.8888888888889
723,234.16666666666666,102.5,276.457400777126,76428.69444444445,855.0,234.16666666666666
724,346.93333333333334,230.0,328.7964855178487,108107.12888888888,1969.0,325.25
725,299.6470588235294,209.0,418.7854906718138,175381.28719723187,1250.0,299.6470588235294
726,368.8666666666667,174.0,538.8078032924996,290313.84888888884,1751.0,368.8666666666667
727,696.6363636363636,544.0,649.6094312917112,421992.41322314047,6413.0,696.6363636363636
728,314.6,82.0,609.2273576698058,371157.9733333334,1513.0,314.6
729,415.2,117.0,775.8329029715957,601916.6933333334,1233.0,389.25
730,968.4666666666667,490.0,1310.235798964785,1716717.848888889,3278.0,907.9375
731,181.5,87.0,297.74128870548003,88649.875,925.0,170.8235294117647
732,1793.5333333333333,1264.0,1651.2513181086506,2726630.915555556,15362.0,1582.5294117647059
733,1179.1538461538462,253.0,1854.9647662485854,3440894.284023669,4212.0,1179.1538461538462
734,719.9230769230769,642.0,604.0392831772631,364863.4556213018,6081.0,719.9230769230769
735,831.6153846153846,266.0,1071.3669584989607,1147827.1597633136,4629.0,831.6153846153846
736,774.7272727272727,247.0,1382.05953633824,1910088.5619834708,7847.0,655.5384615384615
737,1062.9166666666667,368.5,1892.9989196304953,3583444.909722222,4797.0,911.0714285714286
738,342.1111111111111,191.5,489.57792353197107,239686.54320987652,2472.0,342.1111111111111
739,355.9,272.5,272.98697771139194,74521.89,3559.0,323.54545454545456
740,520.8333333333334,157.0,714.8847032136642,511060.1388888888,3125.0,520.8333333333334
741,242.33333333333334,114.0,351.6700473771149,123671.82222222224,1359.0,242.33333333333334
742,314.5,104.0,494.5823434418625,244611.69444444444,1370.0,297.94736842105266
743,225.88235294117646,98.0,327.4040285700153,107193.39792387541,920.0,202.10526315789474
744,369.64285714285717,238.0,351.51236660685356,123560.94387755102,2204.0,345.0
745,326.0833333333333,300.5,279.27986510945533,77997.24305555558,3266.0,260.8666666666667
746,304.3,176.0,375.8080760175332,141231.71000000002,1388.0,304.3
747,352.26666666666665,177.0,419.5194817354202,175996.59555555554,2507.0,352.26666666666665
748,198.21428571428572,105.0,280.6816138747726,78782.16836734694,1195.0,185.0
749,1012.6875,279.5,1830.3419666400457,3350151.71484375,2612.0,953.1176470588235
750,336.25,170.5,535.2112316646578,286451.0625,1964.0,336.25
751,364.47058823529414,216.0,412.2654937903999,169962.83737024223,1405.0,344.22222222222223
752,391.7142857142857,218.0,457.4517037070578,209262.06122448976,1564.0,391.7142857142857
753,841.1538461538462,283.0,1197.5172936701388,1434047.6686390531,4997.0,841.1538461538462
754,265.0625,119.5,366.1091826132609,134035.93359375,1192.0,265.0625
755,295.3076923076923,194.0,389.3182176012484,151568.674556213,1603.0,295.3076923076923
756,267.6875,81.5,373.8659048960603,139775.71484375,865.0,251.94117647058823
757,258.6666666666667,85.0,332.32527572980194,110440.08888888887,1430.0,228.23529411764707
758,356.6470588235294,132.0,688.8519811273785,474517.05190311425,1189.0,336.8333333333333
759,290.8,105.0,481.3867745032747,231733.22666666665,1390.0,290.8
760,378.3333333333333,281.0,373.7423354843994,139683.33333333334,3405.0,378.3333333333333
761,220.375,108.0,321.1167768507276,103115.984375,1183.0,220.375
762,262.0769230769231,162.0,350.75445313001023,123028.68639053254,1363.0,243.35714285714286
763,280.15384615384613,240.0,297.79493361238883,88681.82248520709,2505.0,280.15384615384613
764,220.53333333333333,95.0,299.762543060707,89857.58222222222,2002.0,220.53333333333333
765,180.23529411764707,100.0,219.9774131217499,48390.062283737025,1055.0,180.23529411764707
766,773.9333333333333,233.0,1983.8502116395334,3935661.662222222,1796.0,725.5625
767,241.76470588235293,160.0,233.31385814259744,54435.35640138409,1228.0,228.33333333333334
768,190.25,124.0,207.55947942698256,43080.9375,1429.0,179.05882352941177
769,236.05882352941177,67.0,381.7591588466763,145740.05536332182,1432.0,236.05882352941177
