raceId,Bgap_mean,Bgap_median,Bgap_std,Bgap_var,First_ten_gap,Bgap_average
474,156.30769230769232,140.0,143.42989958399383,20572.13609467455,2086.0,156.30769230769232
475,125.57692307692308,72.0,159.52192351786707,25447.244082840232,1833.0,125.57692307692308
476,155.73076923076923,136.0,128.2928014325367,16459.042899408287,1826.0,155.73076923076923
477,245.0,176.0,282.92673691529836,80047.53846153847,4588.0,245.0
478,154.1153846153846,131.5,141.36160041187253,19983.102071005917,2020.0,154.1153846153846
479,236.92307692307693,78.5,447.4471969772972,200208.99408284022,4997.0,236.92307692307693
480,214.34615384615384,105.0,277.26756617829983,76877.30325443788,3679.0,214.34615384615384
481,145.34615384615384,65.0,186.25085282359058,34689.380177514795,2406.0,145.34615384615384
482,169.84615384615384,101.5,186.3207929078837,34715.43786982249,2276.0,169.84615384615384
483,219.84615384615384,145.0,325.27594111741877,105804.43786982248,3478.0,219.84615384615384
484,143.30769230769232,82.0,171.39871851930272,29377.520710059165,2192.0,143.30769230769232
485,168.46153846153845,75.5,189.4904565831606,35906.63313609467,1463.0,168.46153846153845
486,146.53846153846155,112.5,138.04325709140005,19055.940828402367,2032.0,146.53846153846155
487,209.5,93.0,225.9777473728161,51065.942307692305,3462.0,209.5
488,161.30769230769232,69.5,193.8121154486338,37563.136094674555,2252.0,161.30769230769232
489,181.30769230769232,85.0,225.30727210612918,50763.36686390533,2261.0,181.30769230769232
490,165.07692307692307,154.0,149.43764407757376,22331.609467455615,1365.0,165.07692307692307
491,135.53846153846155,103.0,115.03084227526205,13232.094674556212,1416.0,135.53846153846155
492,170.12,119.0,159.71482586159618,25508.825599999996,1880.0,170.12
493,269.65384615384613,210.5,273.881212643462,75010.91863905326,4151.0,269.65384615384613
494,161.80769230769232,119.5,176.1293273161185,31021.5399408284,1756.0,161.80769230769232
495,218.84615384615384,141.5,210.34197289682862,44243.745562130185,3103.0,218.84615384615384
496,207.84615384615384,171.0,189.70801295020408,35989.130177514795,3023.0,207.84615384615384
497,166.32,120.0,174.4870700080668,30445.737600000008,2116.0,166.32
498,190.96,107.0,186.03020829962,34607.2384,2223.0,190.96
499,264.2,224.0,285.6350118595408,81587.36,3903.0,264.2
500,177.8846153846154,132.5,160.76555479787163,25845.563609467463,2156.0,177.8846153846154
501,215.69230769230768,137.0,259.09008965263996,67127.67455621302,3457.0,215.69230769230768
502,188.0,98.0,212.62082537845484,45207.61538461538,2490.0,188.0
503,243.96,152.0,248.75746903359507,61880.27840000001,3614.0,243.96
504,172.5,129.5,187.7183344186792,35238.17307692308,2420.0,172.5
505,177.80769230769232,121.5,160.69321445411947,25822.309171597633,2027.0,177.80769230769232
506,172.3846153846154,93.5,201.51409130401487,40607.928994082846,1757.0,172.3846153846154
507,181.07692307692307,64.5,218.4217731956161,47708.07100591716,2461.0,181.07692307692307
508,202.03846153846155,141.0,196.09524388560834,38453.34467455621,3130.0,202.03846153846155
509,241.42307692307693,119.5,356.68087148435677,127221.24408284025,3911.0,241.42307692307693
510,238.0,80.5,305.87516307247864,93559.61538461539,3829.0,238.0
511,232.15384615384616,133.5,253.2505132970259,64135.822485207085,3488.0,232.15384615384616
512,203.92307692307693,185.5,159.84293326140343,25549.76331360947,2180.0,203.92307692307693
513,181.26923076923077,116.0,160.09265530942906,25629.658284023662,2577.0,181.26923076923077
514,184.69230769230768,143.0,187.45086930277722,35137.82840236687,1925.0,184.69230769230768
515,219.30769230769232,121.5,360.1570991868334,129713.13609467456,3914.0,219.30769230769232
516,163.1153846153846,82.5,174.38404278688526,30409.794378698225,2318.0,163.1153846153846
517,192.3846153846154,109.5,190.0326038671901,36112.390532544385,3058.0,192.3846153846154
518,183.69230769230768,83.5,294.17691814892214,86540.05917159763,3071.0,183.69230769230768
519,190.26923076923077,92.0,287.15896933343225,82460.27366863907,3335.0,190.26923076923077
520,215.23076923076923,135.0,245.68449243386365,60360.869822485205,3403.0,215.23076923076923
521,208.76923076923077,158.5,215.38539835022522,46390.869822485205,3201.0,208.76923076923077
522,209.6153846153846,137.5,213.72971373336085,45680.39053254438,3152.0,209.6153846153846
523,142.07692307692307,59.5,237.46852796770338,56391.30177514792,2585.0,142.07692307692307
524,186.03846153846155,118.0,199.53686391033511,39814.9600591716,3074.0,186.03846153846155
525,285.11538461538464,117.0,424.61288495641054,180296.1020710059,4992.0,285.11538461538464
526,261.65384615384613,171.5,295.11040206723317,87090.149408284,4397.0,261.65384615384613
527,212.0,143.5,225.67352184414204,50928.53846153846,3289.0,212.0
528,339.9230769230769,187.5,442.29870893887323,195628.14792899412,4482.0,339.9230769230769
529,163.15384615384616,103.0,201.05351226203285,40422.5147928994,2433.0,163.15384615384616
530,214.3846153846154,99.0,235.79783990057064,55600.62130177514,3843.0,214.3846153846154
531,382.4230769230769,118.5,666.2990881369049,443954.4748520709,5068.0,382.4230769230769
532,197.30769230769232,129.0,219.5615857585939,48207.28994082839,3131.0,197.30769230769232
533,347.7307692307692,151.5,593.0257198788851,351679.5044378698,3254.0,347.7307692307692
534,224.88,126.0,271.44506921290724,73682.4256,3430.0,224.88
535,198.36,99.0,278.84402521840053,77753.99039999998,2524.0,198.36
536,221.28,94.0,354.4801850597576,125656.20160000001,2823.0,221.28
537,263.6,125.0,327.6036629831846,107324.16,4661.0,263.6
538,241.0,179.0,250.8711222919051,62936.32,2689.0,241.0
539,214.8,122.0,273.23220893591593,74655.84000000001,3110.0,214.8
540,218.96,79.0,372.61298742797464,138840.43839999998,2808.0,218.96
541,289.32,102.0,391.0030915478802,152883.41760000002,4071.0,289.32
542,208.3846153846154,104.0,229.81364974576132,52814.31360946746,2556.0,208.3846153846154
543,308.61538461538464,197.0,343.9524874302662,118303.31360946744,3062.0,308.61538461538464
544,335.76,279.0,265.1463414795686,70302.5824,3568.0,335.76
545,197.8846153846154,129.5,173.99366189231787,30273.79437869823,2739.0,197.8846153846154
546,240.19230769230768,186.0,205.55703292999306,42253.69378698225,3083.0,240.19230769230768
547,277.4166666666667,177.5,355.2443896656059,126198.57638888888,2137.0,277.4166666666667
548,350.9166666666667,104.0,578.5571793022901,334728.40972222225,2708.0,350.9166666666667
549,200.92307692307693,92.0,254.6013358894379,64821.84023668639,2232.0,200.92307692307693
550,236.07692307692307,112.5,340.7338147944502,116099.53254437869,2336.0,236.07692307692307
551,223.8,182.0,199.46227713530197,39785.200000000004,1799.0,223.8
552,476.0,276.0,787.1811523827705,619654.1666666666,3054.0,476.0
553,336.5,188.0,415.9184692664213,172988.17307692306,2061.0,336.5
554,256.15384615384613,116.0,334.27035261753804,111736.66863905323,1799.0,256.15384615384613
555,213.34615384615384,109.5,383.1168673181444,146778.53402366865,1548.0,213.34615384615384
556,221.6153846153846,110.5,295.1912127266087,87137.85207100592,1881.0,221.6153846153846
557,216.23076923076923,188.0,191.90087739654066,36825.94674556213,2329.0,216.23076923076923
558,228.19230769230768,91.5,346.9429147492056,120369.38609467454,2694.0,228.19230769230768
559,489.3076923076923,292.5,539.3426033487269,290890.4437869822,2163.0,489.3076923076923
560,183.65384615384616,81.5,254.95881150125047,65003.99556213017,1774.0,183.65384615384616
561,193.8846153846154,136.0,168.85344736306254,28511.486686390534,1392.0,193.8846153846154
562,200.53846153846155,103.5,233.35137433776868,54452.863905325445,1395.0,200.53846153846155
563,299.8076923076923,118.5,608.5138276180475,370289.07840236684,1324.0,299.8076923076923
564,244.23076923076923,119.0,382.9615674322653,146659.5621301775,1783.0,244.23076923076923
565,321.0,280.0,380.7327671740377,144957.44,1833.0,321.0
566,562.28,431.0,549.239366396838,301663.8816,2873.0,562.28
567,359.61538461538464,279.0,326.47253117141025,106584.31360946744,2277.0,359.61538461538464
568,323.52,184.0,294.5184707280682,86741.12959999999,2475.0,323.52
569,399.5833333333333,277.0,430.239847514022,185106.3263888889,2981.0,399.5833333333333
570,305.0416666666667,159.0,312.2159347800101,97478.78993055555,1980.0,305.0416666666667
571,318.3333333333333,227.5,301.4558655738662,90875.63888888889,2330.0,318.3333333333333
572,1011.4166666666666,337.5,2402.35661931964,5771317.326388889,2329.0,1011.4166666666666
573,426.6666666666667,155.5,631.2492684264188,398475.63888888893,1971.0,426.6666666666667
574,399.5,283.0,424.99196070827816,180618.16666666666,3431.0,399.5
575,631.0416666666666,310.5,800.5689892802632,640910.7065972221,3756.0,631.0416666666666
576,364.0,265.5,394.9011383763145,155946.9090909091,2079.0,364.0
577,509.6666666666667,237.0,1033.6176624952875,1068365.4722222222,2294.0,509.6666666666667
578,379.7916666666667,263.5,395.39631796956445,156338.2482638889,2171.0,379.7916666666667
579,308.0,173.0,377.1158089146268,142216.33333333334,1639.0,308.0
580,39331.17391304348,440.0,182291.50498169544,33230192788.491497,2358.0,39331.17391304348
581,295.1363636363636,224.5,236.80741992646978,56077.7541322314,1843.0,295.1363636363636
582,206.68421052631578,138.0,220.6934174087089,48705.584487534616,2461.0,206.68421052631578
583,267.15,116.0,434.3579485861862,188666.82749999996,1840.0,242.86363636363637
584,241.13636363636363,197.0,245.02491440195618,60037.20867768596,1712.0,241.13636363636363
585,233.95,115.0,259.1234213651865,67144.9475,2172.0,233.95
586,245.0952380952381,209.0,187.099643623367,35006.27664399093,1895.0,245.0952380952381
587,223.95238095238096,92.0,357.76228822401544,127993.85487528348,1607.0,223.95238095238096
588,248.55,136.0,263.50056451552433,69432.54750000002,2420.0,248.55
589,229.54545454545453,149.5,225.95066381699093,51053.70247933885,1273.0,229.54545454545453
590,218.52380952380952,180.0,281.5539564372831,79272.63038548752,1607.0,218.52380952380952
591,228.95,207.5,179.41863754916878,32191.047499999993,2311.0,228.95
592,296.7894736842105,172.0,263.7464051034367,69562.16620498613,1964.0,296.7894736842105
593,266.95,130.0,336.8574587269814,113472.94749999998,2307.0,266.95
594,329.2631578947368,221.0,287.1075063832477,82430.72022160664,2578.0,329.2631578947368
595,281.45,231.5,238.95344211791547,57098.74749999998,1990.0,281.45
596,264.1,143.5,287.503895625781,82658.48999999999,1994.0,264.1
597,342.2631578947368,287.0,330.291233866379,109092.29916897506,2691.0,342.2631578947368
598,314.42857142857144,225.0,383.5612040847087,147119.19727891157,3501.0,314.42857142857144
599,155.71428571428572,96.0,155.11229199922133,24059.823129251698,1171.0,155.71428571428572
600,204.36363636363637,174.5,189.7990673064892,36023.68595041322,2326.0,204.36363636363637
601,258.2857142857143,150.0,289.5005786419323,83810.58503401361,1774.0,258.2857142857143
602,139.72727272727272,140.5,111.1187660356668,12347.380165289256,1079.0,139.72727272727272
603,206.13636363636363,159.0,205.0189116453197,42032.75413223141,1969.0,206.13636363636363
604,133.5909090909091,97.0,150.10228606184427,22530.69628099173,939.0,133.5909090909091
605,169.63636363636363,122.5,168.90571481115663,28529.140495867774,791.0,169.63636363636363
606,178.5,115.5,203.53930824290427,41428.25,773.0,178.5
607,210.27272727272728,144.5,200.35359238973254,40141.56198347109,1336.0,210.27272727272728
608,152.1818181818182,136.5,133.7003557361271,17875.78512396694,1466.0,152.1818181818182
609,229.77272727272728,179.0,205.44362903420443,42207.0847107438,1960.0,229.77272727272728
610,213.04545454545453,96.0,296.06471609380014,87654.31611570249,901.0,213.04545454545453
611,187.71428571428572,83.0,420.22274624606536,176587.15646258503,772.0,187.71428571428572
612,182.4090909090909,72.5,263.033986585714,69186.87809917355,1018.0,182.4090909090909
613,212.28571428571428,108.0,244.91867316026568,59985.156462585044,1002.0,212.28571428571428
614,146.77272727272728,83.5,147.03182457555417,21618.357438016534,939.0,146.77272727272728
615,240.5,156.5,230.3082420662282,53041.88636363636,2389.0,240.5
616,170.6818181818182,120.0,170.6954721569264,29136.94421487603,1669.0,170.6818181818182
617,242.0909090909091,217.0,218.66244410691544,47813.264462809915,1984.0,242.0909090909091
618,250.4090909090909,211.5,204.92030803370395,41992.332644628106,1964.0,250.4090909090909
619,212.38095238095238,139.0,218.1952983192277,47609.188208616775,2623.0,212.38095238095238
620,201.57142857142858,113.0,204.46039817472894,41804.054421768706,2440.0,201.57142857142858
621,164.13636363636363,94.0,169.31796217191365,28668.572314049583,1504.0,164.13636363636363
622,191.6818181818182,135.0,196.90107953987183,38770.03512396693,1531.0,191.6818181818182
623,266.85,133.0,260.8563349815373,68046.0275,2383.0,242.5909090909091
624,241.45454545454547,193.5,208.2050403880156,43349.3388429752,2483.0,241.45454545454547
625,258.42857142857144,117.0,302.94562948121353,91776.0544217687,1629.0,258.42857142857144
626,226.28571428571428,156.0,291.5652573948547,85010.29931972788,2198.0,226.28571428571428
627,379.8888888888889,230.5,427.49371520901906,182750.8765432099,2507.0,379.8888888888889
628,187.63636363636363,133.0,171.3039683917943,29345.049586776862,1505.0,187.63636363636363
629,193.6818181818182,114.0,202.39192095887,40962.489669421484,1246.0,193.6818181818182
630,288.8095238095238,176.0,296.14855008731826,87703.96371882086,2787.0,288.8095238095238
631,311.95238095238096,175.0,374.8982688918963,140548.7120181406,2327.0,311.95238095238096
632,197.23809523809524,130.0,204.32045436657182,41746.84807256236,1806.0,197.23809523809524
633,208.3181818181818,152.5,211.9329624633988,44915.5805785124,1780.0,208.3181818181818
634,198.5,108.5,190.57824687465825,36320.068181818184,1421.0,198.5
635,170.22727272727272,116.0,205.55842607133772,42254.26652892561,1215.0,170.22727272727272
636,185.86363636363637,140.0,202.63430909680744,41060.663223140495,1531.0,185.86363636363637
637,449.1363636363636,362.0,428.2221487472197,183374.20867768594,3787.0,449.1363636363636
638,188.95238095238096,112.0,188.87422778903024,35673.473922902485,2069.0,188.95238095238096
639,154.95454545454547,75.5,190.76031540622986,36389.4979338843,1896.0,154.95454545454547
640,148.13636363636363,124.0,145.82938207949024,21266.20867768595,1388.0,148.13636363636363
641,168.6818181818182,118.0,159.47681118515357,25432.853305785124,1233.0,168.6818181818182
642,193.1818181818182,88.5,220.26691171552346,48517.51239669421,1835.0,193.1818181818182
643,185.3181818181818,188.0,170.7215666100365,29145.853305785124,1584.0,185.3181818181818
644,172.1818181818182,136.0,174.68273484016578,30514.057851239668,1055.0,172.1818181818182
645,235.66666666666666,102.0,261.14224063002496,68195.26984126985,2399.0,235.66666666666666
646,229.3181818181818,150.0,224.87741839896935,50569.853305785124,2251.0,229.3181818181818
647,188.5909090909091,149.5,190.328104046887,36224.78719008264,1462.0,188.5909090909091
648,170.05,58.0,216.24418489291222,46761.5475,1404.0,170.05
649,165.77272727272728,87.5,220.54579648478327,48640.448347107435,1524.0,165.77272727272728
650,157.77272727272728,71.5,214.54178059257993,46028.17561983471,1322.0,157.77272727272728
651,149.22727272727272,69.0,184.32380890412833,33975.26652892562,1396.0,149.22727272727272
652,166.0,115.0,189.7938731511486,36021.71428571428,1301.0,166.0
653,205.66666666666666,119.0,302.5638591915579,91544.88888888888,1268.0,205.66666666666666
654,166.0,108.5,173.16282405979533,29985.363636363636,1493.0,166.0
655,121.36363636363636,100.5,102.75192785386535,10557.95867768595,1273.0,121.36363636363636
656,136.77272727272728,54.0,181.05647833509698,32781.44834710744,1495.0,136.77272727272728
657,336.22727272727275,167.5,448.6372225284217,201275.35743801657,2608.0,336.22727272727275
658,154.13636363636363,151.5,121.973281520826,14877.481404958677,1494.0,154.13636363636363
659,188.0909090909091,112.5,218.61795424291066,47793.80991735538,1798.0,188.0909090909091
660,163.1818181818182,69.0,243.28539850136286,59187.78512396693,1044.0,163.1818181818182
661,131.5909090909091,77.5,121.9033369261031,14860.42355371901,1218.0,131.5909090909091
662,210.77272727272728,102.5,298.28524051776986,88974.0847107438,1504.0,210.77272727272728
663,212.77272727272728,76.5,322.4058610760641,103945.53925619835,1591.0,212.77272727272728
664,288.0,157.5,466.2963357429187,217432.27272727274,1723.0,288.0
665,239.47619047619048,192.0,184.63880287833507,34091.487528344675,1461.0,228.5909090909091
666,136.54545454545453,90.0,138.98879198525566,19317.884297520664,1144.0,136.54545454545453
667,237.5909090909091,206.5,225.50945537340536,50854.5144628099,1617.0,237.5909090909091
668,196.4090909090909,90.0,201.65602105180565,40665.15082644629,1031.0,196.4090909090909
669,182.86363636363637,120.0,189.9206282669745,36069.84504132231,873.0,182.86363636363637
670,216.86363636363637,167.5,190.16698295171713,36163.48140495868,1790.0,216.86363636363637
671,223.0909090909091,119.0,275.4140534294615,75852.90082644628,1341.0,223.0909090909091
672,169.5,129.5,141.18966933622562,19934.522727272728,1478.0,169.5
673,167.1904761904762,148.0,135.04553695755442,18237.297052154194,1192.0,167.1904761904762
674,206.9047619047619,186.0,169.95094663766525,28883.324263038547,1836.0,206.9047619047619
675,209.04545454545453,134.5,220.02489059044854,48410.95247933885,2205.0,209.04545454545453
676,230.9090909090909,136.5,238.7291940655218,56991.62809917356,2153.0,230.9090909090909
677,551.4545454545455,397.0,544.1014049264854,296046.3388429752,6447.0,551.4545454545455
678,238.5,138.0,288.36604736467723,83154.97727272728,1477.0,238.5
679,160.86363636363637,84.0,222.16236802977016,49356.11776859504,1097.0,160.86363636363637
680,261.90909090909093,144.0,299.1492344346044,89490.26446280991,1902.0,261.90909090909093
681,1250.3636363636363,164.5,4504.023499711166,20286227.685950413,2389.0,1250.3636363636363
682,222.36363636363637,150.5,215.71984050331778,46535.04958677687,2428.0,222.36363636363637
683,164.27272727272728,78.0,280.7038526500162,78794.652892562,1329.0,164.27272727272728
684,179.0952380952381,140.0,158.38226955899324,25084.9433106576,2025.0,179.0952380952381
685,140.05263157894737,94.0,196.08469536461197,38449.20775623268,1775.0,140.05263157894737
686,193.36363636363637,81.0,236.89440406579035,56118.95867768594,1579.0,193.36363636363637
687,223.77272727272728,113.5,299.52992441463124,89718.17561983471,1616.0,223.77272727272728
688,205.04545454545453,117.0,381.14796426211836,145273.77066115706,1852.0,205.04545454545453
689,197.5,154.0,193.45230795869418,37423.795454545456,1483.0,197.5
690,210.66666666666666,71.0,284.059070539132,80689.55555555556,2189.0,210.66666666666666
691,267.3888888888889,136.0,458.9909390159739,210672.68209876545,1472.0,267.3888888888889
692,171.76190476190476,80.0,218.67150940381626,47817.229024943306,1601.0,171.76190476190476
693,231.3,92.5,269.00745342833903,72365.01000000001,1890.0,231.3
694,222.2,155.0,198.92224611641603,39570.06,2246.0,222.2
695,242.35,119.0,331.8201734373605,110104.62750000002,2054.0,242.35
696,150.95,112.0,148.76070549711707,22129.747499999998,1163.0,150.95
697,260.5263157894737,173.0,376.7698401748393,141955.51246537396,2112.0,260.5263157894737
698,252.77777777777777,140.0,389.5285691356149,151732.5061728395,1755.0,227.5
699,203.47368421052633,125.0,343.5986594577509,118060.03878116346,1050.0,203.47368421052633
700,138.95,69.0,203.64024037502998,41469.34749999999,577.0,138.95
701,1934.0,130.0,7512.457108030634,56437011.8,1133.0,1934.0
702,235.52631578947367,133.0,274.45225227926886,75324.03878116343,1665.0,223.75
703,609.0555555555555,140.0,1365.5763729088583,1864798.8302469132,1129.0,577.0
704,252.8421052631579,120.0,379.6755211822874,144153.50138504157,1485.0,252.8421052631579
705,166.47368421052633,113.0,171.37904079340825,29370.77562326869,1410.0,158.15
706,261.1578947368421,167.0,364.17596428648187,132624.13296398893,1426.0,248.1
707,230.0,117.0,265.65315733113357,70571.6,1326.0,230.0
708,239.47368421052633,187.0,237.3064570774194,56314.3545706371,1425.0,227.5
709,200.35,143.5,175.2413407275806,30709.527499999997,1499.0,200.35
710,360.95,144.0,578.2754080021041,334402.44749999995,1681.0,360.95
711,972.1,226.0,2920.5203457603234,8529439.09,1754.0,972.1
712,198.7,129.5,276.0721101451575,76215.81,896.0,198.7
713,306.27777777777777,138.0,507.1738476384553,257225.31172839506,1845.0,275.65
714,369.0,229.0,471.2999544439014,222123.64705882352,1889.0,313.65
715,379.3333333333333,183.5,480.0002314814257,230400.22222222225,1843.0,341.4
716,297.2631578947368,115.0,343.5824948217275,118048.93074792241,1580.0,282.4
717,1474.7777777777778,168.5,4418.99623539046,19527527.72839506,1334.0,1327.3
718,322.4,129.0,451.03152883141104,203429.43999999997,1614.0,322.4
719,306.5,117.5,568.7921852487075,323524.55,1054.0,306.5
720,355.70588235294116,108.0,654.0870390638239,427829.8546712803,1346.0,302.35
721,266.05555555555554,157.5,302.91334885339774,91756.49691358024,2257.0,239.45
722,254.94444444444446,223.5,207.33881885085856,42989.385802469136,1468.0,241.52631578947367
723,227.45,88.5,267.84836661812966,71742.7475,780.0,227.45
724,309.6842105263158,219.0,296.6962034120315,88028.63711911355,1771.0,294.2
725,254.7,153.0,372.51269777015654,138765.71,1062.0,254.7
726,291.2105263157895,167.0,455.8374108740468,207787.74515235453,1424.0,276.65
727,383.15,322.5,355.63679154440695,126477.52749999997,3403.0,383.15
728,242.55,86.5,379.17482445436696,143773.54750000002,960.0,242.55
729,346.0,69.5,721.1849816640511,520107.77777777775,1017.0,311.4
730,807.0555555555555,352.5,1183.824098805891,1401439.4969135802,2878.0,726.35
731,152.8421052631579,86.0,184.1470416922002,33910.132963988915,837.0,145.2
732,1681.4375,1458.5,1457.8192175622291,2125236.87109375,14098.0,1345.15
733,766.45,252.0,1181.3933923549769,1395690.3475000001,2245.0,766.45
734,492.57894736842104,303.0,473.22124744190313,223938.3490304709,2446.0,492.57894736842104
735,745.6842105263158,406.0,1037.0517955207433,1075476.4265927977,2363.0,708.4
736,708.625,629.5,725.2252990450622,525951.734375,2803.0,629.8888888888889
737,819.9375,467.0,917.5985280032603,841987.05859375,4660.0,728.8333333333334
738,307.9,172.5,466.9968843579152,218086.09,1504.0,307.9
739,229.31578947368422,193.0,183.23182113652723,33573.90027700831,1145.0,217.85
740,520.8333333333334,157.0,714.8847032136642,511060.1388888888,3125.0,520.8333333333334
741,196.15,113.5,272.4733519080352,74241.72750000001,1154.0,196.15
742,297.94736842105266,104.0,350.63453363478806,122944.5761772853,1370.0,283.05
743,237.72222222222223,100.5,321.90264324543074,103621.31172839507,1315.0,213.95
744,294.8421052631579,177.0,283.9555679026849,80630.76454293629,1905.0,280.1
745,336.8125,300.5,337.3086899914528,113777.15234375,2166.0,269.45
746,304.3,176.0,375.8080760175332,141231.71000000002,1388.0,304.3
747,264.2,105.0,378.1574539791593,143003.05999999997,1680.0,264.2
748,154.16666666666666,105.0,159.56512080582579,25461.02777777778,1195.0,138.75
749,953.1176470588235,218.0,1790.9771201728677,3207599.0449826987,2172.0,810.15
750,269.0,152.5,418.3007291411288,174975.5,1659.0,269.0
751,431.1904761904762,203.0,652.5318907767847,425797.8684807257,1107.0,411.59090909090907
752,326.95454545454544,84.0,465.4677488361697,216660.22520661156,1059.0,326.95454545454544
753,497.04545454545456,260.5,824.2969719305563,679465.4979338844,1485.0,497.04545454545456
754,304.6818181818182,119.5,442.7395485511089,196018.3078512397,1181.0,304.6818181818182
755,758.4545454545455,150.0,2325.4082872646986,5407523.702479339,1073.0,758.4545454545455
756,291.7142857142857,81.0,432.8223151162438,187335.15646258503,831.0,278.45454545454544
757,198.5,88.0,242.27185143965858,58695.65,866.0,180.45454545454547
758,288.7142857142857,114.0,617.228223813614,380970.6802721088,790.0,275.59090909090907
759,201.1818181818182,50.5,413.41049777360695,170908.23966942148,1088.0,201.1818181818182
760,245.45454545454547,126.5,408.4332289118245,166817.70247933883,1499.0,245.45454545454547
761,169.72727272727272,97.5,227.74211528476712,51866.47107438016,863.0,169.72727272727272
762,317.42857142857144,92.0,573.383406293071,328768.5306122449,1243.0,303.0
763,205.0909090909091,132.0,231.132569022217,53422.264462809915,752.0,205.0909090909091
