raceId,avgDriverRaceCount,averageCumRacerPoints,averageDriverExpYears,driverExpWeightedSum
468,68.29032258064517,73.25806451612904,4.161290322580645,0.24950134660969414
469,56.78947368421053,60.44736842105263,4.315789473684211,0.6981526979832988
470,56.743589743589745,59.53846153846154,4.256410256410256,0.669695414275375
471,57.421052631578945,59.21052631578947,4.2368421052631575,0.6378860677967806
472,58.717948717948715,60.82051282051282,4.256410256410256,0.6059021284724837
473,59.717948717948715,61.46153846153846,4.256410256410256,0.5735903139602951
474,60.717948717948715,62.1025641025641,4.256410256410256,0.5412784994481066
475,54.56410256410256,56.44871794871795,3.7948717948717947,0.5079783696082111
476,59.05128205128205,58.65384615384615,4.051282051282051,0.4917763136693382
477,63.30769230769231,63.8974358974359,4.256410256410256,0.45761423323015943
478,64.3076923076923,64.53846153846153,4.256410256410256,0.42530241871797086
479,65.1025641025641,65.23076923076923,4.256410256410256,0.39963907566772555
480,66.15384615384616,65.82051282051282,4.282051282051282,0.3785470293373584
481,66.8974358974359,66.46153846153847,4.282051282051282,0.3545386470400246
482,65.10526315789474,62.13157894736842,4.078947368421052,0.3100197113805183
483,66.7948717948718,67.51282051282051,4.128205128205129,0.28066031468307434
484,68.84615384615384,68.28205128205128,4.205128205128205,0.2529772832596875
485,57.857142857142854,68.57142857142857,4.314285714285714,0.6637292836305929
486,59.31428571428572,69.4,4.371428571428571,0.6453523486235232
487,59.714285714285715,68.05714285714286,4.371428571428571,0.6322490630843616
488,60.714285714285715,68.77142857142857,4.371428571428571,0.5999454281294011
489,61.714285714285715,69.48571428571428,4.371428571428571,0.5676417931744404
490,62.714285714285715,70.2,4.371428571428571,0.5353381582194798
491,63.714285714285715,70.91428571428571,4.371428571428571,0.5030345232645191
492,64.71428571428571,71.62857142857143,4.371428571428571,0.4707308883095589
493,65.71428571428571,72.34285714285714,4.371428571428571,0.4384272533545982
494,66.71428571428571,73.05714285714286,4.371428571428571,0.4061236183996375
495,70.72727272727273,78.24242424242425,4.575757575757576,0.3794362493628678
496,71.72727272727273,79.0,4.575757575757576,0.3471374477826328
497,72.72727272727273,79.75757575757575,4.575757575757576,0.3148386462023978
498,72.87878787878788,80.33333333333333,4.515151515151516,0.27953811212418384
499,75.7,86.93333333333334,4.633333333333334,0.24830818488931747
500,76.7,87.76666666666667,4.633333333333334,0.2160178417148523
501,65.11764705882354,78.91176470588235,4.794117647058823,0.6709089160131715
502,66.11764705882354,79.67647058823529,4.794117647058823,0.6386109105181854
503,64.20588235294117,77.8529411764706,4.529411764705882,0.5672858639496714
504,65.20588235294117,78.61764705882354,4.529411764705882,0.5349878584546852
505,66.8529411764706,81.91176470588235,4.676470588235294,0.5559243429476856
506,67.8529411764706,82.67647058823529,4.676470588235294,0.5236263374526995
507,68.8529411764706,83.44117647058823,4.676470588235294,0.4913283319577134
508,69.8529411764706,84.20588235294117,4.676470588235294,0.45903032646272734
509,69.38235294117646,82.41176470588235,4.5,0.3853820108217175
510,70.38235294117646,83.17647058823529,4.5,0.35308400532673145
511,70.55882352941177,83.97058823529412,4.5,0.3474579542087536
512,71.17647058823529,84.58823529411765,4.4411764705882355,0.29796299853593977
513,72.52941176470588,85.5,4.5,0.2838143957375441
514,73.51515151515152,88.27272727272727,4.454545454545454,0.2293586996259782
515,72.84375,91.09375,4.40625,0.22714451020311704
516,69.75,70.453125,4.1875,0.21509083819236957
517,60.46875,55.5,4.4375,0.6396198635103936
518,62.8,59.86666666666667,4.5,0.5960237027679861
519,63.32258064516129,59.25806451612903,4.516129032258065,0.587138644298057
520,62.21875,58.21875,4.375,0.5518424251636225
521,63.21875,59.03125,4.375,0.5195497559275706
522,64.21875,59.84375,4.375,0.4872570866915186
523,67.2258064516129,62.61290322580645,4.516129032258065,0.46111354872550503
524,68.7,65.06666666666666,4.5,0.4055423124762204
525,66.96875,62.28125,4.40625,0.4141799576515723
526,67.96875,63.09375,4.40625,0.3818872884155204
527,70.87096774193549,65.96774193548387,4.548387096774194,0.3596571021007819
528,73.7,69.03333333333333,4.666666666666667,0.3278284384592016
529,77.71428571428571,74.35714285714286,4.821428571428571,0.2762039871510402
530,80.6923076923077,81.03846153846153,4.961538461538462,0.25092529962385957
531,81.42307692307692,80.73076923076923,5.0,0.24655543414344494
532,82.42307692307692,81.73076923076923,5.0,0.21428369946167325
533,71.65384615384616,88.3076923076923,5.153846153846154,0.6410792541248199
534,72.65384615384616,89.3076923076923,5.153846153846154,0.6088075194430482
535,75.8076923076923,94.1923076923077,5.230769230769231,0.5458792161230662
536,76.8076923076923,95.1923076923077,5.230769230769231,0.5136074814412945
537,77.8076923076923,96.1923076923077,5.230769230769231,0.48133574675952295
538,78.8076923076923,97.1923076923077,5.230769230769231,0.4490640120777513
539,79.8076923076923,98.1923076923077,5.230769230769231,0.4167922773959797
540,80.8076923076923,99.1923076923077,5.230769230769231,0.384520542714208
541,84.53846153846153,100.65384615384616,5.461538461538462,0.37984440898844085
542,85.53846153846153,101.65384615384616,5.461538461538462,0.34757267430666916
543,86.53846153846153,102.65384615384616,5.461538461538462,0.3153009396248975
544,87.53846153846153,103.65384615384616,5.461538461538462,0.2830292049431259
545,81.53846153846153,99.53846153846153,5.0,0.24491878647610443
546,83.42307692307692,100.76923076923077,5.115384615384615,0.24201378767518705
547,76.45833333333333,101.97916666666667,4.666666666666667,0.24218270020110533
548,77.45833333333333,103.0625,4.666666666666667,0.2099202697656805
549,46.035714285714285,52.892857142857146,3.392857142857143,0.5817225423304738
550,49.642857142857146,51.17857142857143,3.607142857142857,0.5724112922714889
551,57.107142857142854,54.142857142857146,4.071428571428571,0.5643553226523272
552,56.34615384615385,38.53846153846154,3.9615384615384617,0.5320299905082089
553,46.77777777777778,35.48148148148148,3.2962962962962963,0.5072202986330956
554,55.333333333333336,38.592592592592595,3.814814814814815,0.4910970041836267
555,58.642857142857146,54.464285714285715,4.0,0.478762365924322
556,53.07142857142857,38.714285714285715,3.5357142857142856,0.424093675503618
557,54.07142857142857,39.642857142857146,3.5357142857142856,0.3918139657535491
558,57.57142857142857,39.92857142857143,3.7142857142857144,0.3682470577724076
559,58.92857142857143,41.714285714285715,3.7142857142857144,0.32449755397121505
560,58.92857142857143,36.17857142857143,3.75,0.34182809447386553
561,59.07142857142857,37.07142857142857,3.642857142857143,0.28345575999224415
562,64.46428571428571,60.535714285714285,3.9642857142857144,0.27297407204164803
563,58.17857142857143,59.0,3.5357142857142856,0.2609720182491633
564,56.92857142857143,59.67857142857143,3.4285714285714284,0.2476811885583422
565,41.76923076923077,37.78846153846154,3.3846153846153846,0.714057316621399
566,42.76923076923077,38.78846153846154,3.3846153846153846,0.6817855819396275
567,49.11538461538461,57.55769230769231,3.8076923076923075,0.6909932123788364
568,52.15384615384615,61.48076923076923,3.923076923076923,0.6510233673392002
569,46.19230769230769,44.17307692307692,3.3461538461538463,0.5522066888552936
570,50.208333333333336,48.520833333333336,3.5416666666666665,0.5208967378512431
571,51.208333333333336,49.604166666666664,3.5416666666666665,0.48863430741581804
572,49.75,50.5,3.375,0.4521999267394926
573,44.958333333333336,48.083333333333336,3.0416666666666665,0.4395801490174528
574,43.5,51.666666666666664,2.875,0.40344583028581105
575,44.5,52.75,2.875,0.3711833998503862
576,45.5,53.833333333333336,2.875,0.3389209694149613
577,46.375,54.916666666666664,2.9166666666666665,0.33164650519591277
578,48.041666666666664,55.833333333333336,3.0416666666666665,0.34059667154407725
579,48.5,51.8125,2.9583333333333335,0.28342527055052213
580,53.333333333333336,55.604166666666664,3.2916666666666665,0.2948492606023698
581,56.833333333333336,60.104166666666664,3.4166666666666665,0.24482996920723532
582,48.13636363636363,63.81818181818182,3.590909090909091,0.6144494187225972
583,49.09090909090909,65.0,3.590909090909091,0.5836699562891242
584,50.09090909090909,66.18181818181819,3.590909090909091,0.5514185217812003
585,51.04545454545455,67.36363636363636,3.590909090909091,0.5206390593477278
586,52.04545454545455,68.54545454545455,3.590909090909091,0.4883876248398037
587,53.04545454545455,69.72727272727273,3.590909090909091,0.4561361903318796
588,54.04545454545455,70.9090909090909,3.590909090909091,0.42388475582395546
589,55.04545454545455,72.0909090909091,3.590909090909091,0.39163332131603135
590,56.04545454545455,73.27272727272727,3.590909090909091,0.35938188680810723
591,57.04545454545455,74.45454545454545,3.590909090909091,0.3271304523001831
592,60.2,83.2,3.8,0.3310329718082464
593,61.2,84.5,3.8,0.2987947324133232
594,62.2,85.8,3.8,0.2665564930184001
595,63.2,87.1,3.8,0.2343182536234769
596,64.2,88.4,3.8,0.2020800142285537
597,65.2,89.7,3.8,0.1698417748336305
598,49.833333333333336,71.95833333333333,3.625,0.5775374127737717
599,54.63636363636363,79.68181818181819,3.909090909090909,0.5656343852421687
600,55.63636363636363,80.86363636363636,3.909090909090909,0.5333829507342448
601,56.63636363636363,82.04545454545455,3.909090909090909,0.5011315162263205
602,57.63636363636363,83.22727272727273,3.909090909090909,0.46888008171839657
603,58.04545454545455,84.47727272727273,3.8181818181818183,0.41008453017269497
604,49.86363636363637,68.93181818181819,3.227272727272727,0.37633595599954306
605,45.5,67.31818181818181,2.909090909090909,0.35755932810605184
606,46.5,68.5,2.909090909090909,0.32530789359812773
607,56.54545454545455,86.22727272727273,3.5,0.29894921480493797
608,60.31818181818182,87.79545454545455,3.727272727272727,0.29116903805199734
609,61.31818181818182,88.97727272727273,3.727272727272727,0.2589176035440732
610,62.31818181818182,90.1590909090909,3.727272727272727,0.2266661690361491
611,63.31818181818182,91.3409090909091,3.727272727272727,0.194414734528225
612,66.22727272727273,94.79545454545455,3.8636363636363638,0.16912527492269158
613,67.22727272727273,95.97727272727273,3.8636363636363638,0.13687384041476736
614,65.18181818181819,96.77272727272727,3.6363636363636362,0.0889829805985688
615,50.86363636363637,80.04545454545455,3.590909090909091,0.5279428847713993
616,51.86363636363637,81.22727272727273,3.590909090909091,0.49569145026347516
617,52.86363636363637,82.4090909090909,3.590909090909091,0.46344001575555127
618,53.86363636363637,83.5909090909091,3.590909090909091,0.43118858124762693
619,54.86363636363637,84.77272727272727,3.590909090909091,0.3989371467397028
620,55.86363636363637,85.95454545454545,3.590909090909091,0.3666857122317787
621,56.86363636363637,87.13636363636364,3.590909090909091,0.3344342777238546
622,58.90909090909091,88.77272727272727,3.6818181818181817,0.3140656025090047
623,59.90909090909091,89.95454545454545,3.6818181818181817,0.2818141680010806
624,60.90909090909091,91.13636363636364,3.6818181818181817,0.2495627334931566
625,61.90909090909091,92.31818181818181,3.6818181818181817,0.2173112989852325
626,62.90909090909091,93.5,3.6818181818181817,0.18505986447730838
627,63.90909090909091,94.68181818181819,3.6818181818181817,0.15280842996938426
628,64.9090909090909,95.86363636363636,3.6818181818181817,0.12055699546146015
629,65.9090909090909,97.04545454545455,3.6818181818181817,0.08830556095353603
630,66.9090909090909,98.22727272727273,3.6818181818181817,0.05605412644561203
631,61.63636363636363,98.18181818181819,4.2727272727272725,0.5237656947489826
632,60.72727272727273,99.36363636363636,4.136363636363637,0.48480603751176216
633,66.5909090909091,101.22727272727273,4.5,0.4778791829728142
634,67.5909090909091,102.4090909090909,4.5,0.44562774846489006
635,68.5909090909091,103.5909090909091,4.5,0.41337631395696584
636,66.45454545454545,104.0909090909091,4.2727272727272725,0.368396410507168
637,67.45454545454545,105.27272727272727,4.2727272727272725,0.33614497599924387
638,68.45454545454545,106.45454545454545,4.2727272727272725,0.30389354149131986
639,66.95454545454545,82.95454545454545,4.136363636363637,0.28131377262216634
640,67.95454545454545,84.13636363636364,4.136363636363637,0.24906233811424222
641,68.95454545454545,85.31818181818181,4.136363636363637,0.216810903606318
642,69.95454545454545,86.5,4.136363636363637,0.18455946909839388
643,70.95454545454545,87.68181818181819,4.136363636363637,0.15230803459046988
644,71.95454545454545,88.86363636363636,4.136363636363637,0.12005660008254576
645,75.18181818181819,114.27272727272727,4.2727272727272725,0.08691458194794105
646,76.18181818181819,115.45454545454545,4.2727272727272725,0.05466314744001699
647,67.5909090909091,99.31818181818181,4.636363636363637,0.5138136953657416
648,68.5909090909091,100.5,4.636363636363637,0.4815622608578174
649,69.5909090909091,101.68181818181819,4.636363636363637,0.4493108263498934
650,70.5909090909091,102.86363636363636,4.636363636363637,0.4170593918419694
651,71.5909090909091,104.04545454545455,4.636363636363637,0.38480795733404527
652,72.5909090909091,105.22727272727273,4.636363636363637,0.35255652282612104
653,73.5909090909091,106.4090909090909,4.636363636363637,0.32030508831819693
654,74.5909090909091,107.5909090909091,4.636363636363637,0.2880536538102729
655,75.5909090909091,108.77272727272727,4.636363636363637,0.25580221930234875
656,71.77272727272727,101.95454545454545,4.318181818181818,0.2187808340390538
657,77.54545454545455,111.13636363636364,4.636363636363637,0.19277132236095218
658,78.54545454545455,112.31818181818181,4.636363636363637,0.16051988785302806
659,79.54545454545455,113.5,4.636363636363637,0.12826845334510395
660,80.54545454545455,114.68181818181819,4.636363636363637,0.09601701883717983
661,81.54545454545455,115.86363636363636,4.636363636363637,0.06376558432925575
662,82.54545454545455,117.04545454545455,4.636363636363637,0.03151414982133166
663,83.54545454545455,118.22727272727273,4.636363636363637,-0.0007372846865924265
664,66.27272727272727,114.13636363636364,4.454545454545454,0.46678061655172987
665,67.27272727272727,115.31818181818181,4.454545454545454,0.43452918204380575
666,68.27272727272727,116.5,4.454545454545454,0.40227774753588164
667,69.27272727272727,117.68181818181819,4.454545454545454,0.3700263130279575
668,70.81818181818181,119.0,4.5,0.34297012204242106
669,71.81818181818181,120.18181818181819,4.5,0.31071868753449694
670,72.81818181818181,121.36363636363636,4.5,0.27846725302657294
671,69.63636363636364,115.45454545454545,4.2727272727272725,0.26662712616103357
672,74.77272727272727,123.72727272727273,4.5,0.21543635608517622
673,75.77272727272727,124.9090909090909,4.5,0.1831849215772521
674,76.77272727272727,126.0909090909091,4.5,0.15093348706932794
675,73.5,120.18181818181819,4.2727272727272725,0.1420373043526918
676,78.72727272727273,128.45454545454547,4.5,0.08790259012793092
677,79.72727272727273,129.63636363636363,4.5,0.05565115562000675
678,78.86363636363636,130.8181818181818,4.363636363636363,0.015219526308334952
679,79.86363636363636,132.0,4.363636363636363,-0.017031908199589163
680,80.86363636363636,133.1818181818182,4.363636363636363,-0.04928334270751325
681,64.4090909090909,104.95454545454545,4.181818181818182,0.3890442131124218
682,65.4090909090909,106.13636363636364,4.181818181818182,0.3567927786044977
683,66.4090909090909,107.31818181818181,4.181818181818182,0.3245413440965736
684,67.4090909090909,108.5,4.181818181818182,0.2922899095886496
685,68.4090909090909,109.68181818181819,4.181818181818182,0.26003847508072536
686,69.4090909090909,110.86363636363636,4.181818181818182,0.22778704057280125
687,70.4090909090909,112.04545454545455,4.181818181818182,0.19553560606487735
688,71.4090909090909,113.22727272727273,4.181818181818182,0.16328417155695324
689,72.4090909090909,114.4090909090909,4.181818181818182,0.13103273704902912
690,73.4090909090909,115.5909090909091,4.181818181818182,0.0987813025411049
691,74.4090909090909,116.77272727272727,4.181818181818182,0.0665298680331809
692,75.4090909090909,117.95454545454545,4.181818181818182,0.03427843352525678
693,74.75,123.0,4.1,0.015066728515316818
694,75.75,124.3,4.1,-0.017171510879606444
695,77.4,125.6,4.15,-0.045330899325224105
696,84.75,134.75,4.55,-0.08130276460346048
697,79.35,128.2,4.15,-0.10818820883317348
698,73.45,126.6,4.65,0.33397564104039135
699,74.45,128.55,4.65,0.30180997476697324
700,75.45,130.5,4.65,0.2696443084935549
701,76.45,132.45,4.65,0.23747864222013662
702,77.45,134.4,4.65,0.20531297594671835
703,78.45,136.35,4.65,0.17314730967330008
704,79.45,138.3,4.65,0.1409816433998818
705,80.45,140.25,4.65,0.10881597712646354
706,81.45,142.2,4.65,0.07665031085304533
707,82.45,144.15,4.65,0.04448464457962706
708,83.45,146.1,4.65,0.012318978306208789
709,83.9,148.05,4.65,-0.0020358258663463746
710,84.3,149.95,4.65,-0.014777043304812582
711,81.3,140.2,4.45,-0.019227689669434833
712,86.75,153.7,4.65,-0.09369764703214331
713,82.05,144.8,4.35,-0.09325773772746596
714,68.9,137.3,4.4,0.356874452854105
715,69.9,139.25,4.4,0.3247087865806869
716,70.9,141.2,4.4,0.2925431203072685
717,71.9,143.15,4.4,0.26037745403385026
718,72.9,145.1,4.4,0.22821178776043205
719,73.9,147.05,4.4,0.19604612148701378
720,74.9,149.0,4.4,0.16388045521359546
721,75.55,150.95,4.4,0.14304897391345406
722,76.85,152.8,4.4,0.1011571268530399
723,73.35,142.65,4.2,0.11285351292491957
724,74.35,144.6,4.2,0.08068784665150125
725,74.1,146.3,4.1,0.03871739645853506
726,75.3,147.75,4.2,0.05027533080737323
727,76.3,149.7,4.2,0.018109664533955017
728,77.3,151.65,4.2,-0.014056001739463253
729,83.25,170.85,4.55,-0.028697086629132784
730,88.85,178.5,4.75,-0.10867770993107531
731,83.75,176.8,4.45,-0.09448055948686215
732,80.8,178.45,5.05,0.30277127159024875
733,80.05,178.45,4.95,0.2768027075907751
734,82.4,171.2,5.05,0.2501483851373851
735,81.75,173.65,5.0,0.24634307903067554
736,85.77777777777777,196.66666666666666,5.111111111111111,0.17431994552767618
737,86.77777777777777,198.83333333333334,5.111111111111111,0.14217847029475955
738,85.4,189.35,5.0,0.12989664146395427
739,87.25,191.55,5.05,0.09536106175129519
740,83.35,179.7,4.85,0.11982099545287385
741,89.2,195.3,5.05,0.032632150842931015
742,90.2,197.25,5.05,0.00046648456951274564
743,90.65,199.05,5.05,-0.013905067246466632
744,91.65,201.0,5.05,-0.0460707335198849
745,92.65,202.95,5.05,-0.07823639979330314
746,89.45,202.4,4.9,-0.05005512861969125
747,90.45,204.35,4.9,-0.08222079489310952
748,91.45,206.3,4.9,-0.11438646116652777
749,92.45,208.25,4.9,-0.14655212743994606
750,93.45,210.2,4.9,-0.17871779371336433
751,88.4090909090909,194.86363636363637,5.454545454545454,0.2615045257613898
752,89.4090909090909,196.63636363636363,5.454545454545454,0.22931906681847025
753,90.4090909090909,198.4090909090909,5.454545454545454,0.19713360787555062
754,91.4090909090909,200.1818181818182,5.454545454545454,0.16494814893263104
755,92.22727272727273,201.95454545454547,5.454545454545454,0.13865057828751715
756,93.22727272727273,203.72727272727272,5.454545454545454,0.10646511934459751
757,94.22727272727273,205.5,5.454545454545454,0.07427966040167791
758,95.22727272727273,207.27272727272728,5.454545454545454,0.04209420145875831
759,96.22727272727273,209.04545454545453,5.454545454545454,0.009908742515838675
760,97.22727272727273,210.8181818181818,5.454545454545454,-0.022276716427080956
761,96.81818181818181,199.0909090909091,5.454545454545454,-0.010338328970183053
762,97.5,200.86363636363637,5.454545454545454,-0.032219983391942264
763,91.0,191.95454545454547,5.0,-0.05115951811810484
764,92.0,193.72727272727272,5.0,-0.08334497706102445
765,93.0,195.5,5.0,-0.11553043600394405
766,92.18181818181819,196.63636363636363,4.954545454545454,-0.11175174586269011
767,93.18181818181819,198.4090909090909,4.954545454545454,-0.1439372048056097
768,94.18181818181819,200.1818181818182,4.954545454545454,-0.17612266374852933
769,80.5909090909091,139.54545454545453,5.045454545454546,0.30291424510515746
770,81.5909090909091,141.3181818181818,5.045454545454546,0.27072878616223783
771,82.5909090909091,143.0909090909091,5.045454545454546,0.23854332721931823
772,83.5909090909091,144.86363636363637,5.045454545454546,0.20635786827639863
773,84.5909090909091,146.63636363636363,5.045454545454546,0.17417240933347902
774,85.5909090909091,148.4090909090909,5.045454545454546,0.1419869503905594
775,86.04545454545455,149.36363636363637,5.0,0.10453012227332392
776,87.54545454545455,151.9090909090909,5.045454545454546,0.07908292953570985
777,88.54545454545455,153.6818181818182,5.045454545454546,0.04689747059279023
778,87.45454545454545,155.27272727272728,4.954545454545454,0.036715060329952226
779,87.5,157.0909090909091,4.954545454545454,0.03544608999397603
780,88.5,158.86363636363637,4.954545454545454,0.0032606310510564195
781,89.5,160.63636363636363,4.954545454545454,-0.028924827891863188
782,90.5,162.4090909090909,4.954545454545454,-0.06111028683478279
783,91.5,164.1818181818182,4.954545454545454,-0.09329574577770243
784,92.5,165.95454545454547,4.954545454545454,-0.12548120472062202
785,90.36363636363636,165.6818181818182,4.7272727272727275,-0.1705473839092715
786,80.95454545454545,152.36363636363637,5.045454545454546,0.2925696307657968
787,81.95454545454545,154.13636363636363,5.045454545454546,0.26038417182287715
788,82.95454545454545,155.9090909090909,5.045454545454546,0.22819871287995758
789,83.95454545454545,157.6818181818182,5.045454545454546,0.19601325393703795
790,87.7,173.2,5.1,0.10386779478262448
791,88.7,175.15,5.1,0.07170212850920622
792,89.7,177.1,5.1,0.03953646223578796
793,90.7,179.05,5.1,0.007370795962369697
794,91.7,181.0,5.1,-0.024794870311048572
795,92.7,182.95,5.1,-0.05696053658446683
796,93.7,184.9,5.1,-0.0891262028578851
797,94.7,186.85,5.1,-0.12129186913130337
798,95.7,188.8,5.1,-0.15345753540472162
799,96.7,190.75,5.1,-0.18562320167813984
800,97.7,192.7,5.1,-0.21778886795155816
801,98.7,194.65,5.1,-0.24995453422497638
802,99.7,196.6,5.1,-0.2821202004983947
803,100.7,198.55,5.1,-0.3142858667718129
804,89.35,173.75,5.35,0.17613687457573315
805,90.35,175.7,5.35,0.14397120830231488
806,91.35,176.675,5.35,0.11169668234663922
807,92.35,178.625,5.35,0.07953101607322097
808,93.35,180.575,5.35,0.0473653497998027
809,94.35,182.525,5.35,0.015199683526384428
810,95.35,184.475,5.35,-0.016965982747033814
811,96.35,186.425,5.35,-0.04913164902045211
812,97.35,188.375,5.35,-0.08129731529387038
813,97.0,190.025,5.3,-0.09490695785688932
814,93.6,175.025,5.15,-0.06186236587222356
815,94.6,176.975,5.15,-0.09402803214564183
816,94.65,179.175,5.1,-0.12052962093794588
817,95.65,181.125,5.1,-0.15269528721136416
818,96.65,183.075,5.1,-0.18486095348478238
819,95.8,182.475,5.0,-0.20765816949415936
820,96.8,184.425,5.0,-0.23982383576757763
821,76.29166666666667,183.9375,4.791666666666667,0.31955078645773005
822,77.29166666666667,188.14583333333334,4.791666666666667,0.28763726526030975
823,78.29166666666667,192.35416666666666,4.791666666666667,0.25572374406288945
824,79.29166666666667,196.5625,4.791666666666667,0.22381022286546912
825,80.29166666666667,200.77083333333334,4.791666666666667,0.1918967016680487
826,81.29166666666667,204.97916666666666,4.791666666666667,0.15998318047062843
827,82.29166666666667,209.1875,4.791666666666667,0.12806965927320807
828,83.29166666666667,213.39583333333334,4.791666666666667,0.09615613807578777
829,84.29166666666667,217.60416666666666,4.791666666666667,0.06424261687836741
830,85.5,221.8125,4.875,0.06746264302964743
831,86.45833333333333,226.02083333333334,4.875,0.03689842956714111
832,87.45833333333333,230.22916666666666,4.875,0.0049849083697207745
833,88.45833333333333,234.4375,4.875,-0.026928612827699573
834,89.45833333333333,238.64583333333334,4.875,-0.05884213402511991
835,95.125,251.10416666666666,5.083333333333333,-0.1362567860863887
836,94.875,254.72916666666666,5.041666666666667,-0.14869624797245473
837,95.875,258.9375,5.041666666666667,-0.1806097691698751
838,98.04166666666667,263.7291666666667,5.083333333333333,-0.22929873420882213
839,99.04166666666667,267.9375,5.083333333333333,-0.26121225540624243
840,97.95454545454545,281.65909090909093,5.863636363636363,0.16767433518581987
841,94.125,263.6875,5.625,0.16975209990116258
842,95.125,267.8958333333333,5.625,0.13783857870374225
843,96.125,272.1041666666667,5.625,0.10592505750632192
844,97.125,276.3125,5.625,0.07401153630890156
845,98.125,280.5208333333333,5.625,0.0420980151114812
846,102.45833333333333,286.1041666666667,5.916666666666667,0.048973696267117006
847,100.08333333333333,288.9375,5.625,-0.02037971954844542
848,100.0,292.9375,5.583333333333333,-0.03817454326560704
849,91.125,286.875,5.041666666666667,-0.02366943880193264
850,101.95833333333333,301.3541666666667,5.583333333333333,-0.10065227792553372
851,96.0,294.7708333333333,5.166666666666667,-0.11783673741059375
852,97.0,298.9791666666667,5.166666666666667,-0.14975025860801405
853,98.0,303.1875,5.166666666666667,-0.18166377980543447
854,99.0,307.3958333333333,5.166666666666667,-0.2135773010028547
855,100.0,311.6041666666667,5.166666666666667,-0.24549082220027513
856,98.83333333333333,314.9375,5.0,-0.2910982078153545
857,101.95833333333333,320.0208333333333,5.166666666666667,-0.3079685568602018
858,102.95833333333333,324.2291666666667,5.166666666666667,-0.3398820780576221
859,80.0,309.9166666666667,4.875,0.2554081784884198
860,81.0,314.125,4.875,0.2234946572909995
861,82.0,318.3333333333333,4.875,0.1915811360935791
862,83.0,322.5416666666667,4.875,0.15966761489615877
863,84.0,326.75,4.875,0.12775409369873844
864,85.0,330.9583333333333,4.875,0.09584057250131812
865,86.0,335.1666666666667,4.875,0.0639270513038978
